time	 x	 y	 z
0.04204702377319336	0.11422968	-0.24723816	-0.4981196
0.04289531707763672	-0.0027604103	-0.35469723	-0.6495459
0.043791770935058594	-0.29675055	-0.6161337	-0.84877133
0.04448246955871582	-0.29675055	-0.6161337	-0.84877133
0.04525637626647949	-0.4570694	-0.5870514	-0.7417793
0.04630279541015625	-0.9407263	-0.28299713	-0.26681852
0.046926021575927734	-0.9407263	-0.28299713	-0.26681852
0.0479273796081543	-0.9407263	-0.28299713	-0.26681852
0.04877161979675293	-0.8781061	-0.32054138	-0.087929726
0.0499577522277832	-0.55571127	-0.3306713	0.10063124
0.05059003829956055	-0.55571127	-0.3306713	0.10063124
0.0513768196105957	-0.19351864	-0.29591846	0.17464876
0.05223393440246582	0.1523037	0.0051755905	0.08039403
0.05295062065124512	0.1523037	0.0051755905	0.08039403
0.053983211517333984	0.6121273	0.12883854	-0.118006706
0.054930925369262695	0.8662772	0.19721413	0.15664482
0.055587053298950195	0.8662772	0.19721413	0.15664482
0.05659079551696777	1.1192803	0.32078075	0.0061089993
0.057219505310058594	1.1192803	0.32078075	0.0061089993
0.05797743797302246	1.052331	0.25662518	0.09903121
0.05951857566833496	0.5701747	0.27700138	0.19129181
0.05998349189758301	0.5701747	0.27700138	0.19129181
0.06097531318664551	0.22683382	0.09568977	0.08476925
0.06148076057434082	0.22683382	0.09568977	0.08476925
0.062453508377075195	0.024560452	0.07655144	0.005052805
0.06311702728271484	0.024560452	0.07655144	0.005052805
0.06413817405700684	-0.1725688	-0.0639801	-0.06580496
0.06516790390014648	-0.29496145	-0.14532757	-0.11540651
0.06600785255432129	-0.2987318	-0.14764309	-0.15508771
0.06687474250793457	-0.27036667	-0.14949512	-0.12407017
0.06793665885925293	-0.2790556	-0.2137394	-0.09925628
0.06880760192871094	-0.2790556	-0.2137394	-0.09925628
0.06994485855102539	-0.22324467	-0.13961029	-0.01664257
0.07083821296691895	-0.14287663	-0.18349457	-0.02947998
0.07169198989868164	-0.14287663	-0.18349457	-0.02947998
0.07222580909729004	-0.114301205	-0.08403301	0.10194135
0.07319784164428711	0.046095848	-0.0035715103	0.05896616
0.07403779029846191	0.13102055	-0.034238815	0.14131641
0.07474064826965332	0.13102055	-0.034238815	0.14131641
0.07580804824829102	0.2219305	0.19147968	-0.05391121
0.07674741744995117	0.27168798	0.21594715	-0.043128967
0.07738900184631348	0.27168798	0.21594715	-0.043128967
0.0784304141998291	0.13622284	0.19469213	-0.1468513
0.0795736312866211	0.13622284	0.19469213	-0.1468513
0.08042263984680176	0.10897827	0.21851635	-0.18024349
0.08140802383422852	0.044641018	0.09591627	-0.10907936
0.0821683406829834	0.044641018	0.09591627	-0.10907936
0.08330917358398438	-0.07812595	-0.11434841	-0.09491587
0.08404421806335449	-0.07812595	-0.11434841	-0.09491587
0.08482193946838379	-0.031119823	-0.122859955	-0.07593274
0.08590507507324219	-0.04502201	-0.22298431	-0.13018847
0.08678197860717773	-0.06739855	-0.33529377	0.052755594
0.08748912811279297	-0.06739855	-0.33529377	0.052755594
0.08865594863891602	-0.08529997	-0.2996168	0.13634825
0.0900576114654541	-0.054592133	-0.16664982	0.12492061
0.09077954292297363	-0.054592133	-0.16664982	0.12492061
0.09188103675842285	0.019088745	-0.1019392	0.16269898
0.09266948699951172	0.068703175	0.072836876	-0.07788396
0.09351873397827148	0.08634424	0.15241337	-0.03092599
0.09428238868713379	0.08634424	0.15241337	-0.03092599
0.09543585777282715	0.14940405	0.20424175	-0.095107794
0.09603714942932129	0.14940405	0.20424175	-0.095107794
0.09695887565612793	0.18228579	0.13201237	-0.07608628
0.09814071655273438	-0.021414757	0.06565952	0.05800128
0.09946966171264648	-0.13397932	-0.04546261	0.1426692
0.10026907920837402	-0.13397932	-0.04546261	0.1426692
0.10138130187988281	-0.075802326	-0.06775093	0.176898
0.10240650177001953	0.0021204948	-0.11696339	0.015993357
0.10293269157409668	0.0021204948	-0.11696339	0.015993357
0.10391759872436523	-0.02968502	-0.062190056	0.1069386
0.10596823692321777	-0.02968502	-0.062190056	0.1069386
0.1060032844543457	0.018659115	-0.10256386	0.080993414
0.10635900497436523	0.018659115	-0.10256386	0.080993414
0.10728120803833008	0.014927387	0.07485485	0.03341341
0.10833048820495605	0.04721117	0.11694622	-0.06648302
0.1096498966217041	0.030215263	0.05601597	-0.048825264
0.11028456687927246	0.030215263	0.05601597	-0.048825264
0.1113286018371582	-0.06997156	0.10757542	0.08646488
0.11215496063232422	0.006784916	0.054678917	-0.024971962
0.11305594444274902	-0.025953293	0.043743134	-0.08274031
0.11395478248596191	-0.020762444	0.06637573	-0.06619215
0.11490702629089355	-0.047991276	0.021719933	0.32362175
0.11564040184020996	-0.06977415	-0.07676792	0.16475344
0.11679506301879883	-0.113693714	-0.11817074	-0.05774045
0.11725449562072754	-0.113693714	-0.11817074	-0.05774045
0.11804437637329102	-0.113693714	-0.11817074	-0.05774045
0.11936807632446289	0.027655602	-0.025419235	-0.049506187
0.12030816078186035	-0.00925684	-0.08309841	0.023157597
0.12103438377380371	-0.00925684	-0.08309841	0.023157597
0.1219325065612793	-0.038786888	0.05904579	0.018526077
0.12290120124816895	0.025386333	-0.00614357	0.049514294
0.12358546257019043	0.025386333	-0.00614357	0.049514294
0.12439775466918945	0.05169058	-0.0049152374	0.07099271
0.1254587173461914	0.007977009	0.021959305	-0.036156178
0.12640881538391113	0.0063815117	0.048948288	-0.060306072
0.1271347999572754	0.0063815117	0.048948288	-0.060306072
0.12833237648010254	-0.02729702	0.062708855	-0.17667317
0.12945890426635742	-0.02729702	0.062708855	-0.17667317
0.13036656379699707	-0.11598158	-0.07535744	-0.01581359
0.13141870498657227	-0.049123287	0.05846691	-0.010120869
0.13225293159484863	-0.07068014	0.078154564	-0.008096695
0.1329495906829834	-0.07068014	0.078154564	-0.008096695
0.1340479850769043	-0.032682896	0.07512379	-0.005182028
0.1346759796142578	-0.032682896	0.07512379	-0.005182028
0.1355445384979248	-0.05752802	-0.03404522	-0.03552699
0.13666176795959473	0.05104971	0.0033159256	-0.07294726
0.1375563144683838	0.10360241	-0.060110092	0.004404545
0.1384902000427246	0.10360241	-0.060110092	0.004404545
0.1396496295928955	0.009819508	-0.007089615	-0.016009808
0.1406252384185791	0.009819508	-0.007089615	-0.016009808
0.14153265953063965	0.007855415	-0.03705311	-0.044188976
0.14246749877929688	-0.026353836	0.032772064	0.028205395
0.14321088790893555	-0.026353836	0.032772064	0.028205395
0.144334077835083	0.02079153	-0.010407448	-0.019606113
0.14504408836364746	0.02079153	-0.010407448	-0.019606113
0.14587140083312988	0.04801464	-0.039707184	-0.015684843
0.14679908752441406	0.049558163	-0.0630703	-0.053972006
0.14773821830749512	0.049558163	-0.0630703	-0.053972006
0.14875125885009766	-0.018492222	0.01612091	-0.047094584
0.14982032775878906	-0.014793873	-0.018484116	0.02508688
0.1505260467529297	-0.014793873	-0.018484116	0.02508688
0.1514148712158203	-0.10597849	-0.046168327	0.0200696
0.15232229232788086	-0.11616421	0.025827408	0.047436953
0.1531815528869629	-0.09293127	-0.010719299	0.037949562
0.15408992767333984	-0.028094769	0.043349266	0.0619452
0.15482378005981445	-0.028094769	0.043349266	0.0619452
0.15557312965393066	0.008905411	0.034679413	0.018174887
0.15645837783813477	0.037080765	0.059851646	-0.026025534
0.15719914436340332	0.037080765	0.059851646	-0.026025534
0.1583395004272461	0.048837185	0.013199806	0.07121134
0.15909624099731445	0.048837185	0.013199806	0.07121134
0.16020488739013672	0.039069653	0.010560036	0.088350534
0.16119623184204102	0.012452602	-0.043452263	0.025163174
0.16251635551452637	-0.042240143	-0.021533012	-0.027829409
0.16318583488464355	-0.042240143	-0.021533012	-0.027829409
0.16411852836608887	-0.042240143	-0.021533012	-0.027829409
0.16495633125305176	0.028970242	-0.01722622	0.009117842
0.16588783264160156	0.01854086	0.020356178	-0.069479704
0.1665785312652588	0.01854086	0.020356178	-0.069479704
0.16740798950195312	0.0148329735	-0.015096664	0.10132265
0.1686539649963379	0.022045612	0.021719933	-0.09833622
0.16954469680786133	0.049017906	0.017375946	0.046856165
0.1703166961669922	0.049017906	0.017375946	0.046856165
0.1715078353881836	-0.043943405	-0.045366287	-0.020222187
0.17222261428833008	-0.043943405	-0.045366287	-0.020222187
0.1730961799621582	-0.0037736893	-0.0049123764	-0.047558784
0.17411065101623535	0.02268982	-0.053354263	0.06998253
0.1748192310333252	0.02268982	-0.053354263	0.06998253
0.1759026050567627	0.03962612	0.028614998	0.032236338
0.17660903930664062	0.03962612	0.028614998	0.032236338
0.17737245559692383	0.031701088	-0.039870262	0.025789022
0.17850828170776367	-0.029921532	0.11883736	-0.096467495
0.17957186698913574	0.038825035	0.095069885	-0.23408031
0.18027877807617188	0.038825035	0.095069885	-0.23408031
0.18164873123168945	-0.041628838	-0.017852783	0.063417435
0.1826632022857666	-0.041628838	-0.017852783	0.063417435
0.1829235553741455	-0.041628838	-0.017852783	0.063417435
0.18383026123046875	-0.0019216537	-0.07704449	0.019352913
0.18468046188354492	-0.0388875	-0.036756516	0.062595844
0.18560242652893066	-0.0388875	-0.036756516	0.062595844
0.18627047538757324	2.7132034E-4	-0.060786247	0.050076723
0.18726515769958496	0.05038309	-0.1016655	0.006944418
0.18860626220703125	0.0071401596	-0.07134247	-0.02693677
0.19025659561157227	0.03709364	-0.02569294	-0.052930593
0.19094514846801758	0.03709364	-0.02569294	-0.052930593
0.19164180755615234	0.03709364	-0.02569294	-0.052930593
0.19249844551086426	0.029675007	-0.0833168	0.051799297
0.19350337982177734	0.050373554	0.028268814	-0.010782003
0.19419550895690918	0.050373554	0.028268814	-0.010782003
0.19525575637817383	8.5783005E-4	0.049473763	-6.2441826E-4
0.195939302444458	8.5783005E-4	0.049473763	-6.2441826E-4
0.19673824310302734	0.0320673	0.008197784	-0.063261986
0.19805550575256348	-0.040067673	0.009218216	-0.05875039
0.19861912727355957	-0.040067673	0.009218216	-0.05875039
0.19948649406433105	-0.040067673	0.009218216	-0.05875039
0.20045924186706543	0.0057377815	-0.044309616	-0.03760028
0.2011735439300537	0.0057377815	-0.044309616	-0.03760028
0.20225119590759277	-0.052814007	0.021852493	0.0951848
0.2030022144317627	-0.052814007	0.021852493	0.0951848
0.20375871658325195	-0.01086998	0.017481804	0.044766665
0.20484638214111328	-0.013232708	0.023740768	0.08513689
0.20560336112976074	-0.013232708	0.023740768	0.08513689
0.20801258087158203	0.08355808	0.05037403	-0.026034117
0.2080552577972412	0.02837181	0.03223896	-0.05431938
0.20853090286254883	0.02837181	0.03223896	-0.05431938
0.21001505851745605	0.02443409	0.0018043518	-0.04731679
0.21095037460327148	0.019547462	0.06420612	-0.03785324
0.2118971347808838	-0.015743256	0.019983292	0.06386137
0.2126150131225586	-0.015743256	0.019983292	0.06386137
0.21378469467163086	0.0589633	-0.01859188	0.009490252
0.21441245079040527	0.0589633	-0.01859188	0.009490252
0.2152881622314453	0.015789032	-0.014873505	-0.023788929
0.21614885330200195	0.04776287	0.02186203	0.066366434
0.21684551239013672	0.04776287	0.02186203	0.066366434
0.21879291534423828	0.03684473	-0.023665428	-0.032840252
0.2190542221069336	0.03684473	-0.023665428	-0.032840252
0.21971845626831055	-0.0019059181	-0.05031395	0.03649044
0.22077178955078125	0.061542988	-0.06358147	-0.051961184
0.22223639488220215	0.061542988	-0.06358147	-0.051961184
0.22325849533081055	0.051939964	0.003241539	0.004402399
0.2237551212310791	-0.02121067	-0.028787613	0.0035219193
0.22442340850830078	-0.02121067	-0.028787613	0.0035219193
0.2253265380859375	0.01441288	0.008351326	-0.028563738
0.22628235816955566	-0.0033283234	0.074383736	0.057034016
0.22698545455932617	-0.0033283234	0.074383736	0.057034016
0.22776031494140625	-0.0026626587	0.028125763	0.045627117
0.22902345657348633	-0.033085823	-0.082419395	0.060582638
0.23055171966552734	0.003930092	0.035119057	-0.049094915
0.23116588592529297	0.003930092	0.035119057	-0.049094915
0.2320845127105713	0.003930092	0.035119057	-0.049094915
0.23293185234069824	0.034525394	-0.034667015	-0.039275885
0.2338261604309082	0.009543419	0.009194374	0.094112396
0.23449301719665527	0.009543419	0.009194374	0.094112396
0.2353041172027588	-0.023746967	-0.05540657	0.012527227
0.23630023002624512	0.041288376	-0.016631126	0.12726617
0.23695635795593262	0.041288376	-0.016631126	0.12726617
0.23845124244689941	-0.04261446	-0.010643959	-0.018970013
0.2392892837524414	-0.034091473	0.02286625	-0.046557188
0.23993873596191406	-0.034091473	0.02286625	-0.046557188
0.24114012718200684	-0.002989769	0.033463478	0.0015845299
0.24184799194335938	-0.002989769	0.033463478	0.0015845299
0.24273395538330078	-0.033773422	0.026770592	-0.09287596
0.24396920204162598	-0.064991474	-0.06788349	0.06165433
0.24451947212219238	-0.064991474	-0.06788349	0.06165433
0.24527549743652344	-0.064991474	-0.06788349	0.06165433
0.24640321731567383	-0.022765636	0.06952667	0.04573512
0.2470710277557373	-0.022765636	0.06952667	0.04573512
0.24804091453552246	0.013169289	-0.0071411133	-0.088937044
0.24935364723205566	4.6634674E-4	0.015172958	0.02224803
0.2501685619354248	4.6634674E-4	0.015172958	0.02224803
0.251115083694458	4.6634674E-4	0.015172958	0.02224803
0.25210094451904297	-0.08756924	-0.021670341	-0.023418665
0.25315022468566895	-0.070055485	0.014044762	-0.0501163
0.2538440227508545	-0.070055485	0.014044762	-0.0501163
0.2554965019226074	0.014341354	-0.10703659	-0.0055754185
0.2559366226196289	0.014341354	-0.10703659	-0.0055754185
0.2567629814147949	-0.019908428	0.008514404	0.026920795
0.2577502727508545	0.015454292	0.0695734	0.052917957
0.2598435878753662	0.03552866	0.009261131	0.01203084
0.2608349323272705	0.03552866	0.009261131	0.01203084
0.26136016845703125	-0.0029587746	-0.023972511	-0.08451915
0.26210951805114746	-0.0029587746	-0.023972511	-0.08451915
0.2630786895751953	-0.06512928	0.012203217	-0.19314027
0.26394176483154297	-0.08348465	-0.021618843	-0.15451217
0.2647264003753662	-0.06678772	-0.04867649	-0.09222865
0.2655339241027832	-0.11619282	-0.0075597763	-0.07378292
0.26652002334594727	-0.124335766	-0.037428856	-0.05902648
0.26747632026672363	-0.09946871	0.0014381409	0.046922684
0.26863718032836914	-0.016812801	0.06391239	0.10030055
0.27014756202697754	0.017930984	0.14527321	0.01747799
0.2708461284637451	0.017930984	0.14527321	0.01747799
0.2717576026916504	-0.017036438	0.08483791	-0.017398834
0.2727994918823242	0.014201641	0.11078358	-0.09900284
0.27372026443481445	0.011361599	0.08862686	0.014941692
0.27443671226501465	0.011361599	0.08862686	0.014941692
0.27556562423706055	-0.04921484	0.10693169	-0.021818638
0.27645134925842285	-0.039371967	0.02278328	0.202214
0.277158260345459	-0.039371967	0.02278328	0.202214
0.2784428596496582	0.05011654	-0.01680088	0.028997183
0.2791125774383545	0.05011654	-0.01680088	0.028997183
0.28041601181030273	0.09218836	-0.14542389	-0.012768984
0.2810542583465576	0.09218836	-0.14542389	-0.012768984
0.28214287757873535	0.073750496	-0.05357647	-0.10435915
0.28290343284606934	0.073750496	-0.05357647	-0.10435915
0.2839334011077881	0.0032663345	-0.15981388	0.0399065
0.28482890129089355	0.065375805	-0.12785053	-0.030837297
0.28555822372436523	0.065375805	-0.12785053	-0.030837297
0.2866795063018799	0.035564423	0.018594742	0.080684185
0.2873988151550293	0.035564423	0.018594742	0.080684185
0.288663387298584	0.035564423	0.018594742	0.080684185
0.2902708053588867	0.012318611	-0.2534623	0.12079239
0.2912261486053467	0.32366753	0.11104298	0.34768426
0.29212522506713867	0.6041279	0.43402863	-0.035665393
0.2930757999420166	0.70297146	0.53551054	-0.24820125
0.2937204837799072	0.70297146	0.53551054	-0.24820125
0.2948625087738037	0.17374659	0.3929367	-0.9182757
0.29553651809692383	0.17374659	0.3929367	-0.9182757
0.2966125011444092	0.044853687	-0.06222582	-1.1739585
0.29744982719421387	-0.059161663	-0.7113838	-1.3915117
0.29831433296203613	0.015433311	-0.9143009	-1.1445906
0.29930901527404785	0.10649061	-1.0766349	-1.1353416
0.30060768127441406	0.2376132	-1.3292236	-0.19941306
0.301271915435791	0.2376132	-1.3292236	-0.19941306
0.3019843101501465	0.2376132	-1.3292236	-0.19941306
0.30304431915283203	0.23994017	-1.0327148	0.4121337
0.30373120307922363	0.23994017	-1.0327148	0.4121337
0.30465006828308105	0.22333336	-0.7634096	0.5807574
0.3055448532104492	0.08644676	-0.23753166	0.12691069
0.30631566047668457	0.08644676	-0.23753166	0.12691069
0.3070693016052246	0.22606373	0.029644012	-0.023996592
0.30807065963745117	0.4835987	0.08801079	0.041128635
0.3104093074798584	0.6379299	0.13317108	0.095665455
0.31061387062072754	0.7300129	0.043774605	-0.11175513
0.31142544746398926	0.6052861	0.14726448	-0.69287276
0.3119518756866455	0.6052861	0.14726448	-0.69287276
0.312652587890625	0.6052861	0.14726448	-0.69287276
0.3135049343109131	0.4842286	0.27471733	-0.8053484
0.31443142890930176	0.13417101	0.26368713	-1.130496
0.3153359889984131	0.13871813	0.17956734	-1.029922
0.3160526752471924	0.13871813	0.17956734	-1.029922
0.31737446784973145	0.2833438	-0.16750813	-1.0043445
0.3185124397277832	0.22667503	-0.35367584	-0.709332
0.31957554817199707	0.024433613	-0.439847	-0.5988469
0.3203237056732178	0.024433613	-0.439847	-0.5988469
0.32120800018310547	-0.23150349	-0.13220882	-0.2907896
0.32210588455200195	-1.1586394	0.2794094	0.19047022
0.3228001594543457	-1.1586394	0.2794094	0.19047022
0.32355570793151855	-1.1465807	0.44319725	0.4348073
0.32459259033203125	-0.5329714	0.36523724	0.9435599
0.3256053924560547	-0.018420696	0.13528347	1.0058982
0.3263120651245117	-0.018420696	0.13528347	1.0058982
0.32741594314575195	0.42754936	-0.2711649	0.68143225
0.3287322521209717	0.24789524	-0.4679823	0.35685825
0.33008527755737305	0.04140997	-0.6254358	0.0971992
0.3307170867919922	-0.28068495	-0.6258745	-0.11052823
0.33141541481018066	-0.28068495	-0.6258745	-0.11052823
0.33229851722717285	-0.47559834	-0.43793583	0.13124633
0.33329248428344727	-0.52405167	0.09002018	0.4542966
0.33396220207214355	-0.52405167	0.09002018	0.4542966
0.3347501754760742	-0.32509804	0.5741167	0.5517249
0.335674524307251	-0.05115652	0.88836384	0.4786291
0.3363957405090332	-0.05115652	0.88836384	0.4786291
0.3371860980987549	0.021837234	0.8048353	0.1318531
0.3382389545440674	0.0014233589	0.2514925	0.10949111
0.33969569206237793	-0.072075844	0.111190796	0.03723073
0.34026241302490234	-0.072075844	0.111190796	0.03723073
0.3408987522125244	-0.072075844	0.111190796	0.03723073
0.34157705307006836	-0.072075844	0.111190796	0.03723073
0.3425171375274658	-0.12042284	-0.005191803	0.1866908
0.3434779644012451	-0.15238571	-0.19788551	0.18224478
0.3441760540008545	-0.15238571	-0.19788551	0.18224478
0.34496307373046875	-0.09052706	-0.15830803	0.4282272
0.34587836265563965	-0.0077266693	0.11207485	1.5606982
0.34656333923339844	-0.0077266693	0.11207485	1.5606982
0.34735584259033203	-0.2258501	0.08965969	1.2171772
0.348402738571167	-0.28262186	0.45906305	0.72878337
0.34934258460998535	-0.19471598	0.5555382	0.61440796
0.350383996963501	-0.19471598	0.5555382	0.61440796
0.3518378734588623	0.41746902	1.0677123	0.017082453
0.3523273468017578	0.41746902	1.0677123	0.017082453
0.35306668281555176	0.41746902	1.0677123	0.017082453
0.3538351058959961	0.5850253	1.136601	-0.080477834
0.35479164123535156	0.6442952	1.2232494	-0.32766092
0.35546350479125977	0.6442952	1.2232494	-0.32766092
0.35626935958862305	0.64096165	1.1355057	-0.2621287
0.3571655750274658	0.37255812	0.95894575	-0.2681824
0.3579676151275635	0.37255812	0.95894575	-0.2681824
0.3593120574951172	-0.33394527	0.30143785	0.25181842
0.3599739074707031	-0.33394527	0.30143785	0.25181842
0.3609287738800049	-0.33394527	0.30143785	0.25181842
0.36182689666748047	-0.32991886	0.17838717	0.35836124
0.3628220558166504	-0.23625278	-0.2059207	0.35487634
0.36369776725769043	-0.22038317	-0.41578674	0.44080752
0.3644139766693115	-0.22038317	-0.41578674	0.44080752
0.3655812740325928	-0.12849283	-0.6866126	0.23818302
0.36655497550964355	-0.16555691	-0.64343405	0.1277839
0.3672816753387451	-0.16555691	-0.64343405	0.1277839
0.36827540397644043	-0.101064205	-0.64027214	-0.023298025
0.369673490524292	-0.080851555	-0.6063614	-0.11278224
0.37071919441223145	-0.020364285	-0.5575299	-0.3295071
0.37143516540527344	-0.020364285	-0.5575299	-0.3295071
0.3722503185272217	-0.20457935	-0.44602394	-0.6087997
0.3732116222381592	-0.47612524	-0.40470362	-0.715997
0.37389612197875977	-0.47612524	-0.40470362	-0.715997
0.3746500015258789	-0.5378065	-0.3865261	-0.6669414
0.37563610076904297	-0.42578745	-0.30386305	-0.14441085
0.37676405906677246	-0.34063005	-0.43137836	-0.052766323
0.3774867057800293	-0.34063005	-0.43137836	-0.052766323
0.3785550594329834	-0.042268276	-0.46436977	0.010163307
0.3796093463897705	0.1544733	-0.49702072	-0.02325058
0.3807563781738281	0.18045425	-0.48755264	-0.49815226
0.3812582492828369	0.18045425	-0.48755264	-0.49815226
0.38198113441467285	0.18045425	-0.48755264	-0.49815226
0.3828403949737549	0.23850727	-0.5155668	-0.68095326
0.38376331329345703	0.24051237	-0.36134434	-0.4985726
0.3844592571258545	0.24051237	-0.36134434	-0.4985726
0.38546252250671387	0.38069773	-0.25769424	-0.4616208
0.3864173889160156	0.5009732	-0.40969753	-0.18874073
0.387129545211792	0.5009732	-0.40969753	-0.18874073
0.3883392810821533	0.3896618	-0.50070477	-0.44088316
0.3892195224761963	0.21758556	-0.46332645	-0.6665194
0.3902757167816162	0.02000618	-0.37812042	-0.6462414
0.3908207416534424	0.02000618	-0.37812042	-0.6462414
0.39153409004211426	0.02000618	-0.37812042	-0.6462414
0.39237070083618164	0.04738617	-0.33387756	-0.48561192
0.3937952518463135	0.41213465	-0.12952232	-0.055324554
0.39431071281433105	0.41213465	-0.12952232	-0.055324554
0.3950538635253906	0.41213465	-0.12952232	-0.055324554
0.39595913887023926	0.24493742	0.1242218	-0.04796028
0.3966860771179199	0.24493742	0.1242218	-0.04796028
0.3978254795074463	-0.12567186	0.26778984	-0.91564655
0.39871835708618164	-0.12567186	0.26778984	-0.91564655
0.3994596004486084	-0.28882504	-0.0054368973	-1.0149484
0.40102362632751465	-0.29850817	-0.16345692	-0.099144936
0.40155649185180664	-0.29850817	-0.16345692	-0.099144936
0.40253186225891113	-0.17604351	0.057522774	0.7993598
0.4034159183502197	0.01607132	0.077399254	1.1415884
0.40412449836730957	0.01607132	0.077399254	1.1415884
0.4052722454071045	0.5061102	0.074640274	1.0381532
0.4060494899749756	0.5061102	0.074640274	1.0381532
0.4069066047668457	0.53041315	0.09109306	0.64223504
0.40790724754333496	0.56541014	-0.03584385	-0.022031307
0.4087791442871094	0.56541014	-0.03584385	-0.022031307
0.4098472595214844	0.5464721	-0.02867508	0.013756514
0.41089463233947754	0.24932146	0.100896835	-0.32383728
0.4128859043121338	0.24932146	0.100896835	-0.32383728
0.41292309761047363	0.07393217	0.112098694	-0.25906992
0.41333937644958496	-0.2978773	0.22237396	0.04758787
0.41403841972351074	-0.2978773	0.22237396	0.04758787
0.4151647090911865	-0.27850914	0.51261806	0.68946314
0.41583991050720215	-0.27850914	0.51261806	0.68946314
0.41660642623901367	-0.12866354	0.6297636	0.7712393
0.4175074100494385	-0.06351566	0.39677238	0.36179185
0.41839075088500977	-0.06351566	0.39677238	0.36179185
0.41968345642089844	-0.08458376	0.14096212	0.043259382
0.42084360122680664	-0.09904814	0.30105782	-0.09091759
0.42273807525634766	-0.19004536	0.06627464	0.007425785
0.4231133460998535	-0.19004536	0.06627464	0.007425785
0.42345619201660156	-0.19004536	0.06627464	0.007425785
0.4245145320892334	-0.19004536	0.06627464	0.007425785
0.42528319358825684	-0.12065506	-0.041124344	0.10008454
0.4263489246368408	-0.13370514	0.017614841	0.4594586
0.42702555656433105	-0.13370514	0.017614841	0.4594586
0.4279792308807373	-0.10696411	0.1709981	0.55585456
0.42991137504577637	-0.18154573	0.19550276	0.4590776
0.4305591583251953	-0.18154573	0.19550276	0.4590776
0.4315366744995117	-0.2707615	0.18778372	0.30449963
0.43227505683898926	-0.2707615	0.18778372	0.30449963
0.43346548080444336	-0.14818239	0.2645359	-0.0059604645
0.43413209915161133	-0.14818239	0.2645359	-0.0059604645
0.43492889404296875	-0.11854601	0.27439117	0.120756626
0.4360239505767822	0.087313175	0.20699167	-0.00430727
0.43691396713256836	0.069850445	0.13421202	-0.0034458637
0.4376037120819092	0.069850445	0.13421202	-0.0034458637
0.4387969970703125	-0.08709717	0.048238277	0.004070759
0.43973851203918457	-0.08709717	0.048238277	0.004070759
0.44119906425476074	-0.31823778	-0.16610003	0.16652226
0.4417879581451416	-0.31823778	-0.16610003	0.16652226
0.4428212642669678	-0.25459003	-0.2270236	0.070455074
